,gameId,eventType,shotClock,gameClock,wallClock,period,homePlayers,awayPlayers,playerId,pbpId,Video,Possession_Team
1384,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,PASS,24,325.6,'1652837678619',2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '561048bb-c412-4d8b-a0bc-27d250a1a431', '64c01255-432f-4e9b-a475-6f8c38e8e882']",561048bb-c412-4d8b-a0bc-27d250a1a431,,,BOS
1385,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,TOUCH,24,325.6,'1652837678779',2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '561048bb-c412-4d8b-a0bc-27d250a1a431', '64c01255-432f-4e9b-a475-6f8c38e8e882']",986b713a-b20b-4eb0-919e-c859d0508af7,,,BOS
1386,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,23.2,324.72,'1652837680019',2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '561048bb-c412-4d8b-a0bc-27d250a1a431', '64c01255-432f-4e9b-a475-6f8c38e8e882']",986b713a-b20b-4eb0-919e-c859d0508af7,,,BOS
1387,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,22.1,323.64,'1652837681099',2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '561048bb-c412-4d8b-a0bc-27d250a1a431', '64c01255-432f-4e9b-a475-6f8c38e8e882']",986b713a-b20b-4eb0-919e-c859d0508af7,,,BOS
1388,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,21,322.52,'1652837682219',2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '561048bb-c412-4d8b-a0bc-27d250a1a431', '64c01255-432f-4e9b-a475-6f8c38e8e882']",986b713a-b20b-4eb0-919e-c859d0508af7,,,BOS
1389,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,19.5,321.04,'1652837683699',2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '561048bb-c412-4d8b-a0bc-27d250a1a431', '64c01255-432f-4e9b-a475-6f8c38e8e882']",986b713a-b20b-4eb0-919e-c859d0508af7,,,BOS
1390,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,18.2,319.72,'1652837685019',2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '561048bb-c412-4d8b-a0bc-27d250a1a431', '64c01255-432f-4e9b-a475-6f8c38e8e882']",986b713a-b20b-4eb0-919e-c859d0508af7,,,BOS
1391,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,17.1,318.68,'1652837686059',2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '561048bb-c412-4d8b-a0bc-27d250a1a431', '64c01255-432f-4e9b-a475-6f8c38e8e882']",986b713a-b20b-4eb0-919e-c859d0508af7,,,BOS
1392,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,16.4,317.96,'1652837686779',2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '561048bb-c412-4d8b-a0bc-27d250a1a431', '64c01255-432f-4e9b-a475-6f8c38e8e882']",986b713a-b20b-4eb0-919e-c859d0508af7,,,BOS
1393,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,15.7,317.28,'1652837687459',2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '561048bb-c412-4d8b-a0bc-27d250a1a431', '64c01255-432f-4e9b-a475-6f8c38e8e882']",986b713a-b20b-4eb0-919e-c859d0508af7,,,BOS
